Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
1 17.09 30 -52.66 69938.2
2 34 30 -59.29 69942.5
3 27.62 30 2.93 69942.5
1 17.09 30 64.48 69954.9
2 34 30 7.98 69955
3 40.24 30 47.18 69955.1
1 17.09 30 51.38 69958.9
2 34 30 51.51 69963.1
3 45.71 30 -11.1 69963.2
1 17.09 30 -120.91 69971.4
2 34 30 -43.37 69971.5
3 23.82 30 -38.44 69975.2
1 17.09 30 -11.72 69979.3
2 34 30 -54.5 69983.2
3 32.01 30 65.98 69983.3
1 17.09 30 83.86 69991.6
2 34 30 60.03 69991.7
3 52.24 30 30.18 69991.8
1 17.09 30 -52.36 69999.7
2 34 30 6.36 69999.8
3 34.53 30 -71.56 70003.7
1 17.09 30 -46.14 70012
2 34 30 -65.06 70012.1
3 22.67 30 17 70012.1
1 17.09 30 70.75 70020.5
2 34 30 41.74 70020.6
3 40.47 30 71.34 70024.1
1 39.59 30 -19.36 70028.3
2 34 30 41.74 70032.4
3 42.28 30 -12.72 70032.4
1 16.47 30 -42.51 70040.8
2 34 30 -58.77 70040.8
3 19.73 30 -21.79 70044.6
1 16.47 30 68.1 70048.8
2 34 30 -17.06 70053.1
3 33.99 30 85.96 70053.1
1 16.47 30 63.1 70061.4
2 34 30 76.32 70061.5
3 57.84 30 19.82 70061.6
1 39.12 30 -169.22 70069.4
2 34 30 -91.67 70073.4
3 31.3 30 -100.21 70073.4
1 39.12 30 -40.07 70081.7
2 34 30 -116.07 70081.8
3 23.82 30 32.5 70081.8
1 39.12 30 73.84 70089.9
2 28.71 30 -116.07 70090
3 44.94 30 65 70094
1 39.12 30 -1.46 70098
2 28.71 30 6.4 70102.3
3 40.24 30 -35.78 70102.5
1 39.12 30 -42.12 70110.6
2 28.71 30 -41.03 70110.7
3 22.67 30 -12.3 70114.3
1 39.12 30 73.22 70118.5
2 28.71 30 41.89 70122.5
3 36.47 30 70.55 70122.6
1 39.12 30 -33.97 70130.8
2 28.71 30 44.13 70130.9
3 43.93 30 6.6 70134.9
1 39.12 30 -55.41 70139.2
2 28.71 30 -62.17 70143.2
3 25.17 30 -31.22 70143.3
1 26.87 30 65.57 70151.4
2 28.71 30 -13.07 70151.4
3 29.97 30 57.57 70151.5
1 26.87 30 17.04 70159.5
2 28.71 30 71.68 70163.5
3 48.27 30 36.05 70163.6
1 26.87 30 -121.58 70172
2 39.15 30 -17.37 70172.1
3 32.36 30 -53.25 70172.1
1 26.87 30 14.05 70180.2
2 39.15 30 -40.49 70180.3
3 31.47 30 26.29 70184.1
1 46.24 30 73.11 70188.2
2 39.15 30 60.19 70192.4
3 40.47 30 30.66 70192.5
1 46.24 30 -75.04 70200.9
2 39.15 30 3.07 70201
3 28.53 30 -14.57 70204.5
1 46.24 30 -53.95 70208.6
2 39.15 30 -33.11 70212.6
3 26.3 30 40.09 70212.7
1 46.24 30 74.5 70221
2 39.15 30 57.74 70221.1
3 39.79 30 16.04 70225.3
1 46.24 30 -46.09 70233.4
2 39.15 30 25.83 70233.5
3 32.18 30 16.04 70233.6
1 46.24 30 -46.09 70241.6
2 39.15 30 25.83 70241.7
3 28.22 30 16.04 70245.5
1 46.24 30 -46.09 70249.6
2 39.15 30 25.83 70253.6
3 25.17 30 16.04 70253.6
1 46.24 30 -46.09 70257.6
2 39.15 30 -6.38 70262
3 24.09 30 21.85 70262.1
1 46.24 30 117.59 70270.2
2 39.15 30 32.48 70270.2
3 35.5 30 27.49 70274.2
1 46.24 30 -3.21 70282.5
2 39.15 30 42.64 70282.7
3 28.53 30 -24.53 70282.7
1 46.24 30 -56.55 70290.8
2 30.49 30 42.64 70291
3 17.41 30 5.31 70294.5
1 46.24 30 76.7 70298.7
2 30.49 30 0.68 70298.8
3 27.62 30 61.23 70302.6
1 46.24 30 21.4 70311.3
2 30.49 30 64.94 70311.4
3 40.24 30 10.53 70315
1 46.24 30 -113.55 70319.4
2 30.49 30 -18.16 70323.3
3 23.56 30 -47.75 70323.4
1 46.24 30 36.43 70331.7
2 30.49 30 -4.59 70331.8
3 23.16 30 30.66 70331.8
1 46.24 30 61.83 70339.7
2 30.49 30 73.5 70343.7
3 38.52 30 32.95 70343.8
1 32.03 30 61.83 70352.2
2 30.49 30 7.79 70352.2
3 30.47 30 -38.88 70352.3
1 32.03 30 7.39 70360.4
2 30.49 30 -54.07 70364.3
3 20.75 30 1.22 70364.3
1 32.03 30 46.54 70372.7
2 19.61 30 35.48 70372.7
3 26.3 30 45.19 70372.8
1 32.03 30 7.62 70380.9
2 19.61 30 51.22 70380.9
3 36.47 30 17.74 70381
1 32.03 30 -20.14 70393
2 19.61 30 -38.2 70393
3 22.8 30 -28.16 70397.1
1 32.03 30 62.87 70401.3
2 19.61 30 1.04 70401.4
3 22.93 30 35.17 70401.4
1 32.03 30 25.25 70409.6
2 19.61 30 41.05 70409.7
3 32.69 30 34.85 70413.2
1 26.11 30 -62.28 70421.8
2 19.61 30 8.43 70421.9
3 25.32 30 -8.84 70422
1 18.14 30 31.96 70430.1
2 19.61 30 -1.98 70430.2
3 24.61 30 23.03 70433.7
1 18.14 30 72.18 70442.3
2 19.61 30 61.75 70442.3
3 35.7 30 26.76 70442.4
1 18.14 30 -70.43 70450.6
2 19.61 30 13.45 70450.7
3 26.86 30 -23.67 70450.8
1 18.14 30 -18.83 70458.4
2 19.61 30 -53.05 70462.5
3 20.96 30 15.51 70462.5
1 18.14 30 93.16 70470.8
2 19.61 30 48.96 70470.8
3 33.8 30 45.29 70470.8
1 18.14 30 6 70478.9
2 44.88 30 37.55 70482.9
3 30.47 30 -13.77 70483
1 18.14 30 -90.39 70491.3
2 44.88 30 -69.28 70491.3
3 18.03 30 2.74 70491.4
1 18.14 30 69.12 70499.5
2 44.88 30 10.36 70503.4
3 29.18 30 60.36 70503.5
1 18.14 30 19.5 70511.7
2 44.88 30 66.41 70511.8
3 38.95 30 4.93 70511.9
1 18.14 30 -93.87 70520.2
2 44.88 30 -6.14 70520.3
3 22.16 30 -39.15 70523.8
1 18.14 30 38.41 70527.9
2 44.88 30 -1 70532.4
3 24.61 30 39.8 70532.4
1 18.14 30 35.02 70540.7
2 29.52 30 71.43 70540.8
3 38.3 30 27.85 70544.4
1 18.14 30 -66.9 70548.5
2 40.22 30 71.43 70552.8
3 26.74 30 -35.67 70553
1 18.14 30 19.74 70560.9
2 40.22 30 -45.25 70561
3 24.48 30 17.13 70561.1
1 18.14 30 61.55 70569.1
2 40.22 30 56.01 70573
3 35.11 30 28.66 70573
1 38.41 30 61.55 70581.4
2 40.22 30 34.08 70581.4
3 28.37 30 -19.49 70581.5
1 38.41 30 -24.71 70589.8
2 40.22 30 -63.59 70589.9
3 17.82 30 9.18 70593.7
1 32.77 30 90.21 70597.8
2 40.22 30 15.77 70602
3 31.65 30 62.25 70602.1
1 32.77 30 3.84 70610.1
2 40.22 30 60.26 70610.2
3 35.3 30 -1.62 70614
1 32.77 30 -103.8 70622.4
2 40.22 30 -31.99 70622.4
3 17.93 30 -19.88 70622.5
1 32.77 30 59.41 70630.7
2 14.02 30 -1.81 70630.8
3 29.34 30 61.99 70634.6
1 32.77 30 52.95 70638.9
2 14.02 30 81.42 70642.9
3 43.69 30 5.23 70643
1 32.77 30 -135.99 70651.2
2 14.02 30 -8.5 70651.3
3 23.82 30 -61.83 70651.3
1 32.77 30 3.04 70659.1
2 14.02 30 -42.24 70663.1
3 25.03 30 32.48 70663.2
1 32.77 30 56.92 70667.4
2 14.02 30 65.77 70671.5
3 37.08 30 26.69 70671.5
1 32.77 30 -38.08 70679.7
2 14.02 30 7.81 70679.7
3 25.72 30 -28.61 70683.8
1 32.77 30 3.14 70688
2 14.02 30 -26.31 70692.1
3 21.57 30 23.22 70692.2
1 32.77 30 91.51 70700.4
2 14.02 30 58.28 70700.5
3 39.57 30 44.25 70704.1
1 32.77 30 -17.92 70708.2
2 45.9 30 14.13 70712.4
3 33.99 30 -40.78 70712.4
1 32.77 30 -37.54 70720.9
2 45.9 30 -72.5 70720.9
3 19.73 30 -12.88 70721
1 32.77 30 83.55 70728.9
2 45.9 30 36.66 70732.9
3 29.18 30 53.41 70733
1 32.77 30 -48.83 70741.3
2 45.9 30 38.29 70741.4
3 36.88 30 6.43 70741.5
1 32.77 30 -48.83 70749.3
2 45.9 30 -48.4 70753.4
3 20.87 30 -27.21 70753.4
1 32.77 30 76.06 70761.8
2 45.9 30 7.07 70761.9
3 26.45 30 47.83 70762
1 44.08 30 -0.04 70770
2 45.9 30 69.49 70770.1
3 38.52 30 20.23 70773.9
1 44.08 30 -52.61 70782.1
2 45.9 30 -6.78 70782.3
3 26.59 30 -35.26 70782.3
1 44.08 30 70.52 70790.5
2 45.9 30 2.81 70790.6
3 25.17 30 19.37 70794.2
1 44.08 30 12.61 70798.3
2 45.9 30 36.32 70802.6
3 28.85 30 26.65 70802.7
1 44.08 30 -51.35 70810.9
2 45.9 30 14.96 70811
3 26.45 30 8.37 70814.7
1 44.08 30 47.27 70818.9
2 45.9 30 3.19 70823.1
3 25.86 30 20.5 70823.2
1 44.08 30 38.36 70831.3
2 45.9 30 38.01 70831.3
3 30.47 30 23.6 70831.4
1 44.08 30 -54.01 70839.4
2 45.9 30 12.21 70843.3
3 25.86 30 5.49 70843.4
1 44.08 30 24.32 70847.4
2 45.9 30 2.68 70851.8
3 23.69 30 23.78 70851.9
1 44.08 30 46.12 70860
2 45.9 30 47.11 70860
3 33.43 30 34.86 70863.9
1 31.46 30 -19.78 70868.2
2 45.9 30 19.46 70872.3
3 27.01 30 -8.74 70872.4
1 31.46 30 10.61 70880.7
2 45.9 30 -24.41 70880.7
3 21.69 30 18.32 70880.8
1 31.46 30 58.62 70888.5
2 45.9 30 47.89 70892.7
3 35.7 30 45.19 70892.8
1 31.46 30 -29.87 70901.1
2 45.9 30 33.73 70901.2
3 32.69 30 -19.79 70901.2
1 31.46 30 -18.47 70909.2
2 45.9 30 -45.34 70909.3
3 18.54 30 -4.73 70913.1
1 34.17 30 90.95 70921.2
2 45.9 30 27.49 70921.2
3 29.01 30 61.01 70921.3
1 34.17 30 -2.49 70929.5
2 45.9 30 53.54 70929.5
3 39.17 30 8.93 70933.4
1 34.17 30 -77.28 70942.1
2 45.9 30 -59.05 70942.2
3 23.06 30 -37.06 70942.2
1 34.17 30 72.13 70950
2 19.28 30 6.08 70950.1
3 25.72 30 38.5 70953.9
1 34.17 30 3.77 70958.1
2 19.28 30 58.25 70962.2
3 35.86 30 25.47 70962.2
1 34.17 30 -85.08 70970.5
2 19.28 30 -0.24 70970.6
3 25.03 30 -20.29 70974.3
1 19.58 30 57.92 70978.6
2 19.28 30 6.55 70982.7
3 25.32 30 28.85 70982.8
1 19.58 30 65.6 70991.2
2 19.28 30 72.09 70991.3
3 40.47 30 31.37 70995.3
1 19.58 30 -144.97 71003.4
2 19.28 30 1.14 71003.5
3 37.08 30 31.37 71003.6
1 16.39 30 -144.97 71011.7
2 19.28 30 1.14 71011.8
3 34.72 30 31.37 71011.8
1 16.39 30 -144.97 71019.6
2 14.7 30 1.14 71019.7
3 34.91 30 31.37 71023.5
1 36.2 30 95.04 71027.9
2 14.7 30 1.14 71032
3 32.69 30 -11.62 71032.1
1 36.2 30 -28.55 71040.3
2 14.7 30 1.14 71040.4
3 17.13 30 -0.5 71044.1
1 36.2 30 -23.4 71052.6
2 14.7 30 1.14 71052.7
3 24.75 30 72.29 71052.8
1 36.2 30 79.63 71064.7
2 14.7 30 1.14 71064.8
3 56.84 30 34.61 71064.8
1 36.2 30 -30.5 71068.6
2 53 30 102.98 71072.9
3 51.64 30 -121.37 71073
1 36.2 30 -88.42 71081.3
2 53 30 -106.63 71081.4
3 25.17 30 -95.37 71085.1
1 36.2 30 31.6 71089.4
2 23.07 30 -120.32 71089.6
3 23.96 30 31.96 71093.4
1 36.2 30 30.51 71097.5
2 23.07 30 38.01 71101.7
3 37.67 30 38.28 71101.8
1 36.2 30 -32.44 71109.8
2 23.07 30 31.74 71109.9
3 32.87 30 -25.3 71113.6
1 36.2 30 0.16 71118
2 23.07 30 -25.75 71122.1
3 17.93 30 -1.32 71122.1
1 36.2 30 85.07 71130.3
2 23.07 30 26.25 71130.4
3 29.18 30 68.4 71130.4
1 36.2 30 10.48 71138.4
2 23.07 30 58.59 71142.5
3 43.69 30 12.45 71142.6
1 36.2 30 -122.68 71151
2 23.07 30 -63.01 71151.1
3 23.82 30 -55.42 71154.6
1 36.2 30 36.84 71158.8
2 23.07 30 -5.72 71163
3 26.01 30 38.89 71163
1 36.2 30 57.53 71171.3
2 23.07 30 77.75 71171.4
3 40.92 30 28.22 71171.4
1 36.2 30 -102.74 71179.5
2 23.07 30 -17.42 71183.5
3 27.62 30 -41.55 71183.5
1 36.2 30 -17.32 71191.8
2 23.07 30 -44.23 71191.9
3 23.29 30 19.95 71192
1 36.2 30 83.96 71199.9
2 23.07 30 71.05 71200
3 37.5 30 41.8 71203.7
1 36.2 30 -1.48 71207.9
2 23.07 30 36.75 71212.2
3 33.24 30 -24.24 71212.3
1 36.2 30 -58.5 71220.6
2 23.07 30 -85.73 71220.6
3 17.72 30 -2.95 71224.4
1 36.2 30 70.45 71228.7
2 23.07 30 11.52 71232.7
3 27.78 30 69.65 71232.8
1 36.2 30 4.28 71240.8
2 23.07 30 63.43 71240.9
3 45.45 30 19.69 71241
1 36.2 30 -100.89 71248.9
2 23.07 30 -17.78 71249
3 26.86 30 -63.99 71252.9
1 36.2 30 45.57 71261.5
2 23.07 30 -6.52 71261.6
3 26.45 30 23.94 71261.7
1 36.2 30 58.61 71269.7
2 23.07 30 77.22 71269.8
3 35.86 30 26.17 71273.5
1 36.2 30 -113.42 71277.7
2 23.07 30 -0.04 71282
3 25.17 30 -15.95 71282
1 36.2 30 -18.71 71290.1
2 23.07 30 -22.27 71290.1
3 21.69 30 32.48 71293.8
1 36.2 30 83.61 71298
2 23.07 30 74.31 71302.3
3 44.94 30 50.19 71302.4
1 36.2 30 -27.84 71310.7
2 23.07 30 45.85 71310.8
3 36.67 30 -61.21 71314.5
1 36.2 30 -52.04 71318.8
2 23.07 30 -94.68 71322.6
3 19.73 30 -19.87 71322.7
1 36.2 30 68.33 71331.1
2 23.07 30 2.81 71331.2
3 32.51 30 59.83 71331.3
1 36.2 30 -18.21 71339.1
2 23.07 30 71.98 71339.1
3 38.74 30 1.14 71343.2
1 36.2 30 -72.47 71351.5
2 23.07 30 -19.78 71351.6
3 21.08 30 -30.26 71351.7
1 36.2 30 65.11 71359.8
2 23.07 30 7.43 71359.9
3 25.86 30 53 71363.6
1 36.2 30 3.25 71372
2 23.07 30 59.03 71372.1
3 40.69 30 29.42 71372.3
1 36.2 30 -49.24 71380.1
2 23.07 30 -13.47 71380.1
3 27.93 30 -39.92 71383.9
1 36.2 30 51.68 71388.1
2 23.07 30 -1.67 71392.3
3 26.45 30 18.88 71392.3
1 36.2 30 33.87 71400.6
2 23.07 30 76.81 71400.6
3 33.43 30 26.44 71400.6
1 36.2 30 -84.94 71408.9
2 23.07 30 -0.47 71412.7
3 23.69 30 -3.46 71412.7
1 15.99 30 21.47 71421
2 23.07 30 -9.53 71421.1
3 27.93 30 40.22 71421.1
1 15.99 30 70.18 71429.2
2 23.07 30 73.83 71429.3
3 40.47 30 19.19 71433.1
1 15.99 30 -84.6 71441.6
2 44.13 30 73.83 71441.7
3 27.47 30 -38.68 71441.7
1 15.99 30 -25.98 71449.9
2 44.13 30 -59.29 71450
3 20.51 30 21.3 71453.8
1 15.99 30 78.35 71458
2 44.13 30 77.53 71462.1
3 39.79 30 56.36 71462.2
1 15.99 30 -29.07 71470.4
2 44.13 30 86.99 71470.5
3 39.79 30 -35.04 71474
1 15.99 30 -85.87 71478.2
2 44.13 30 -137.93 71482.6
3 19.84 30 -35.04 71482.7
1 15.99 30 55.17 71490.9
2 44.13 30 -30.79 71491
3 30.99 30 59.69 71491
1 15.99 30 1.01 71498.9
2 44.13 30 62.46 71503
3 43.93 30 9.21 71503.1
1 15.99 30 -54.91 71511.3
2 36.87 30 62.46 71511.4
3 24.34 30 -55.87 71511.5
1 15.99 30 60.61 71519.4
2 36.87 30 -22.62 71523.2
3 25.03 30 37.1 71523.3
1 15.99 30 45.6 71531.8
2 36.87 30 81.97 71531.9
3 43.24 30 33.88 71532
1 15.99 30 -113.78 71539.9
2 36.87 30 40.61 71540
3 33.99 30 -52.39 71543.9
1 15.99 30 -31.22 71548
2 36.87 30 -88.7 71552.2
3 17.82 30 -6.12 71552.3
1 15.99 30 75.55 71560.4
2 36.87 30 4.47 71560.5
3 25.72 30 69.71 71560.6
1 45.12 30 -4.48 71568.4
2 36.87 30 76.97 71572.6
3 43.49 30 30.64 71572.7
1 18.79 30 -4.48 71581
2 36.87 30 -19.9 71581.1
3 28.37 30 -53.46 71581.1
1 24.63 30 56.72 71589.1
2 36.87 30 -7.57 71592.9
3 28.37 30 17.12 71593.1
1 24.63 30 27.93 71601.2
2 36.87 30 74.84 71601.3
3 31.47 30 17.17 71601.3
1 27.03 30 -89.95 71609.5
2 35.31 30 74.84 71609.6
3 24.23 30 6.68 71613.3
1 27.03 30 15.57 71617.6
2 35.31 30 -13.92 71621.9
3 26.74 30 38.01 71621.9
1 27.03 30 70.66 71630.1
2 35.31 30 76.88 71630.2
3 41.39 30 25.64 71633.9
1 27.03 30 -72.31 71642.4
2 35.31 30 7.93 71642.5
3 28.37 30 -42.78 71642.6
1 27.03 30 -30.5 71650.7
2 22.07 30 -63.1 71650.8
3 20.63 30 17.28 71654.3
1 36.42 30 81.06 71658.5
2 22.07 30 47.21 71658.6
3 34.91 30 56.25 71662.6
1 36.42 30 -25.81 71671
2 22.07 30 35.28 71671.1
3 32.69 30 -10.05 71671.1
1 14.96 30 -55.1 71679.3
2 22.07 30 -54.54 71679.4
3 24.48 30 1.07 71683.1
1 14.96 30 76.51 71691.4
2 22.07 30 34.53 71695.7
3 35.7 30 37.2 71695.8
1 14.96 30 -6.24 71699.5
2 22.07 30 40.1 71703.4
3 38.09 30 -13.92 71703.5
1 17.38 30 -41.35 71707.6
2 22.07 30 -48.42 71711.9
3 20.63 30 -25.87 71712
1 17.38 30 64.71 71720.2
2 22.07 30 -25.71 71720.3
3 27.47 30 56.42 71724
1 17.38 30 38.04 71728.4
2 22.07 30 73.73 71732.4
3 43.93 30 22.5 71732.5
1 17.38 30 -131.57 71740.8
2 22.07 30 -28.55 71740.8
3 28.09 30 -55.1 71740.9
1 17.38 30 0.22 71748.6
2 22.07 30 -30.69 71752.8
3 24.34 30 19.11 71752.9
1 30.75 30 63.88 71756.9
2 22.07 30 68.87 71761.1
3 35.86 30 38.04 71761.1
1 30.75 30 3.39 71769.2
2 22.07 30 20.05 71769.2
3 29.97 30 -14.57 71773.2
1 30.75 30 -56.91 71777.4
2 22.07 30 -66.58 71781.5
3 20.75 30 12.23 71781.6
1 30.75 30 65.35 71789.7
2 22.07 30 36.02 71789.7
3 36.47 30 56.2 71793.5
1 30.75 30 -4.99 71797.9
2 22.07 30 38.33 71801.9
3 34.53 30 -17.31 71801.9
1 30.75 30 -29.47 71810.4
2 22.07 30 -42.57 71810.5
3 19.94 30 -7.61 71814.2
1 30.75 30 74.47 71818.4
2 22.07 30 28.68 71822.3
3 31.47 30 60.34 71822.4
1 30.75 30 -6.45 71830.8
2 22.07 30 46.85 71830.9
3 38.09 30 7.86 71831
1 30.75 30 -46.44 71838.8
2 22.07 30 -49.19 71842.7
3 22.93 30 -25.44 71842.8
1 30.75 30 73.41 71851.1
2 22.07 30 14.66 71851.1
3 30.14 30 45.37 71851.1
1 30.75 30 5.23 71859.2
2 22.07 30 62.1 71859.3
3 37.08 30 12.68 71863.2
1 30.75 30 -105.27 71867.5
2 22.07 30 -27.92 71871.5
3 23.16 30 -20.39 71871.6
1 30.75 30 53.69 71879.8
2 22.07 30 11.04 71879.8
3 26.15 30 44.2 71883.6
1 30.75 30 48.79 71887.8
2 22.07 30 61.86 71891.9
3 41.57 30 29.5 71891.9
1 30.75 30 -110.16 71900.5
2 22.07 30 -16.59 71900.6
3 27.93 30 -42.8 71904.3
1 30.75 30 -16.48 71908.6
2 22.07 30 -26.49 71912.6
3 21.94 30 20.39 71912.7
1 30.75 30 87.71 71920.9
2 22.07 30 76.33 71921
3 42.04 30 50.6 71924.6
1 44.62 30 -50.15 71928.8
2 50.12 30 23.99 71932.9
3 35.11 30 -45.02 71932.9
1 16.09 30 -65.69 71941.3
2 28.42 30 -86.75 71941.4
3 19.17 30 -10.34 71941.4
1 25.8 30 71.97 71949.7
2 28.42 30 16.75 71949.8
3 28.37 30 64.33 71953.5
1 25.8 30 23.85 71957.7
2 28.42 30 76.14 71961.9
3 45.45 30 12.97 71962.1
1 25.8 30 23.85 71969.9
2 28.42 30 -63.59 71970.1
3 28.69 30 12.97 71973.7
1 25.8 30 -145.29 71977.9
2 28.42 30 -63.59 71982.2
3 21.81 30 12.97 71982.3
1 25.8 30 -145.29 71990.5
2 28.42 30 -63.59 71990.6
3 18.54 30 12.97 71990.7
1 25.8 30 -145.29 71998.7
2 28.42 30 -63.59 72002.6
3 16.74 30 12.97 72002.7
1 3.79 30 -145.29 72011
2 28.42 30 -63.59 72011.2
3 28.22 30 71.51 72015
1 43.28 30 127.88 72019
2 28.42 30 120.62 72022.9
3 56.51 30 14.46 72022.9
1 44.84 30 -64.56 72031.5
2 28.42 30 14.36 72031.6
3 31.65 30 -122.63 72031.7
1 44.84 30 -72.39 72039.7
2 28.42 30 -129.72 72039.8
3 17.52 30 1.67 72043.7
1 44.84 30 68.32 72051.8
2 17.81 30 -129.72 72051.8
3 32.51 30 67.61 72051.8
1 44.84 30 21.32 72060
2 17.81 30 58.22 72060.1
3 41.39 30 -2.1 72060.2
1 44.84 30 -124.24 72068.1
2 17.81 30 -60.14 72072.3
3 20.75 30 -46.49 72072.4
1 44.84 30 23.63 72080.7
2 17.81 30 -21.35 72080.8
3 29.8 30 51.69 72080.9
1 44.84 30 58.12 72088.8
2 17.81 30 72.5 72089
3 44.43 30 8.16 72092.7
1 44.84 30 -84.65 72101.1
2 17.81 30 0.12 72101.2
3 24.09 30 -61.85 72101.3
1 44.84 30 -21.72 72109.1
2 17.81 30 -32.92 72113.1
3 24.09 30 34.84 72113.1
1 44.84 30 81.23 72117.1
2 17.81 30 69.94 72121.5
3 42.76 30 35.11 72121.6
1 42.03 30 -44.54 72129.8
2 17.81 30 15.58 72129.9
3 32.01 30 -53.39 72133.7
1 42.03 30 -57.89 72137.9
2 17.81 30 -91.12 72142
3 18.22 30 0.39 72142.1
1 42.03 30 71.03 72150.3
2 17.81 30 29 72150.4
3 30.3 30 64.54 72154
1 41.77 30 -2.85 72158.1
2 17.81 30 47.54 72162.4
3 40.02 30 8.44 72162.4
1 41.77 30 -56.27 72170.7
2 17.81 30 -49.33 72170.8
3 22.67 30 -39.38 72170.8
1 41.77 30 70.9 72178.9
2 17.81 30 -0.42 72182.8
3 26.01 30 42.35 72182.9
1 55.83 30 15.25 72191.2
2 17.81 30 75.7 72191.4
3 38.74 30 25.93 72191.4
1 24.92 30 -126.71 72199.2
2 17.81 30 -4.21 72203.1
3 25.32 30 -32.84 72203.2
1 24.92 30 22.84 72207.2
2 17.81 30 -16.76 72211.7
3 24.48 30 29.26 72211.8
1 45.4 30 65.02 72220
2 17.81 30 69.87 72220
3 38.95 30 33.69 72223.8
1 45.4 30 -74.15 72228
2 17.81 30 9.64 72232
3 30.3 30 -33.78 72232.1
1 45.4 30 -47.55 72240.4
2 17.81 30 -47.67 72240.5
3 20.05 30 8.48 72244
1 39.59 30 73.04 72248.3
2 17.81 30 44.07 72252.4
3 32.69 30 55.97 72252.5
1 39.59 30 -45 72260.8
2 17.81 30 36.7 72261
3 33.61 30 -2.05 72261
1 39.59 30 -47.42 72268.9
2 17.81 30 -61.11 72273
3 18.65 30 -6.67 72273.1
1 39.59 30 70.82 72281.3
2 17.81 30 12.01 72281.4
3 30.64 30 63.16 72281.5
1 39.59 30 0.47 72289.3
2 17.81 30 55.26 72289.4
3 41.57 30 8.45 72293.2
1 39.59 30 -44.88 72297.5
2 17.81 30 -22.39 72301.7
3 25.72 30 -46.48 72301.7
1 39.59 30 63.17 72309.8
2 21.33 30 -22.39 72309.8
3 26.86 30 27.81 72313.7
1 47.05 30 63.17 72318
2 21.33 30 42.75 72322
3 32.36 30 22.23 72322
1 18.14 30 -82.25 72330.3
2 21.33 30 -10.81 72330.4
3 25.17 30 -0.25 72330.4
1 25.8 30 57.29 72338.4
2 21.33 30 16.47 72342.4
3 27.01 30 30.7 72342.5
1 25.8 30 19.37 72350.8
2 33.62 30 44.26 72350.8
3 32.36 30 21.67 72350.9
1 25.8 30 -68.63 72359
2 33.62 30 -13.17 72359
3 23.96 30 -0.06 72363.1
1 25.8 30 32.69 72371.4
2 33.62 30 2.43 72371.5
3 27.78 30 36.96 72371.6
1 25.8 30 42.74 72379.6
2 28.42 30 2.43 72379.6
3 38.52 30 18.04 72383.3
1 25.8 30 -69.77 72391.9
2 28.42 30 8.52 72392
3 24.75 30 -30.82 72392.1
1 25.8 30 0.84 72400.1
2 28.42 30 -52.55 72400.2
3 21.94 30 33.01 72400.2
1 25.8 30 84.58 72408.2
2 28.42 30 54.45 72412.4
3 43.69 30 47.39 72412.5
1 25.8 30 -44.02 72420.7
2 28.42 30 38.71 72420.8
3 37.08 30 -56.48 72420.9
1 15.62 30 -69.17 72428.5
2 28.42 30 -86.98 72432.8
3 18.54 30 -23.46 72432.8
1 15.62 30 70.83 72441
2 28.42 30 6.2 72441.1
3 27.93 30 64.24 72441.2
1 15.62 30 1.79 72453.3
2 28.42 30 72.55 72453.4
3 40.24 30 17.59 72453.5
1 15.62 30 -81.36 72461.5
2 28.42 30 1.23 72461.6
3 28.85 30 -39.15 72461.7
1 18.9 30 -81.36 72469.6
2 28.42 30 13.07 72469.6
3 24.23 30 12.79 72473.4
1 18.9 30 54.85 72477.8
2 28.42 30 65.05 72481.9
3 32.01 30 36.05 72481.9
1 32.42 30 -91.5 72490.3
2 28.42 30 -2.3 72490.4
3 29.01 30 2.27 72494
1 32.42 30 -7.92 72498.4
2 28.42 30 -23.6 72502.3
3 21.69 30 12.2 72502.4
1 32.42 30 83.35 72510.9
2 28.42 30 61.8 72511.3
3 37.88 30 49.02 72511.5
1 32.42 30 -34.44 72519.1
2 28.42 30 19.96 72522.5
3 32.69 30 -26.9 72522.6
1 32.42 30 -63.31 72531.2
2 28.42 30 -80.2 72531.3
3 18.76 30 -0.96 72531.3
1 32.42 30 75.43 72539.4
2 28.42 30 30.71 72539.5
3 29.18 30 63.7 72543.3
1 32.42 30 -8.15 72551.7
2 28.42 30 45 72551.8
3 39.39 30 11.88 72551.8
1 16.29 30 -36.19 72559.7
2 28.42 30 -45.01 72559.7
3 24.34 30 -34.41 72563.5
1 16.29 30 68.26 72567.6
2 17.81 30 -45.01 72572.1
3 26.01 30 35.85 72572.1
1 39.83 30 1.27 72580.4
2 17.81 30 63.46 72580.5
3 35.5 30 27.74 72580.6
1 39.83 30 -44.38 72588.5
2 17.81 30 -18.85 72592.5
3 24.89 30 -14.78 72592.6
1 39.83 30 64.87 72600.8
2 17.81 30 -7.65 72600.9
3 27.93 30 33.27 72601
1 39.83 30 50.66 72608.9
2 17.81 30 77.91 72608.9
3 38.09 30 18.21 72612.6
1 39.83 30 -148.04 72621.2
2 17.81 30 -18.61 72621.3
3 23.82 30 -27.72 72621.4
1 39.83 30 -8.03 72629.5
2 17.81 30 -30.58 72629.6
3 22.16 30 38.61 72633.1
1 39.83 30 81.99 72641.7
